condition,Environment,Health,Energy,Agriculture,Climate,Economy,Security,SocialGood,Traffic
C1_original,0.29002640023827553,1.3328468435340457,0.3874161189628972,0.16233475082036522,0.9672684454255633,0.12710240059014824,115.28171475728352,1.0289719104766846,0.18906439219911894
C2_empty,0.40645870483583874,2.0093585120307074,1.4346538210908573,15.98977343738079,3.3172814183764987,0.42581711642237174,125.87686962551541,3.2899657868676715,4.211691076556842
C3_shuffled,0.28974491399195457,1.332702335384157,0.38745397205154103,0.16251300906555521,0.967111650440428,0.12704998469497594,115.28519037034776,1.0292001300387912,0.1890228833589289
C4_crossdomain,0.2896408558719688,1.3327268411715825,0.3875361730655034,0.16244105021986696,0.9670570029152764,0.1270659523498681,115.28543874952528,1.0289119763506784,0.1890316866338253
C5_constant,0.4065560946861903,2.009261737267176,1.4345758549041219,15.98979542321629,3.317222227652868,0.42604952621170217,125.87334823608398,3.2900410758124456,4.211679477658537
C6_unimodal,0.42760645349820453,1.690781894657347,0.3451891818808185,0.28087098120401305,1.2499302228291829,0.517303506921356,120.16077677408855,1.0765936457448535,0.28930653300550246
C7_null,,,,,,,,,
C8_oracle,0.29002422963579494,1.3324961877531476,0.3875187788572576,0.16251309236718547,0.9672370900710424,0.12709603075765902,115.28275150722928,1.0288375351164076,0.18936963006854057
C9_zero_priors,0.407105496360196,2.0090233418676586,1.4346169340941641,15.989783282081286,3.3172638101710215,0.42586846251247656,125.87703620062933,3.29000652829806,4.2116831160253945
