model,backbone,condition,seed,domain,pred_len,success,mse,mae,wall_s,host
tats,Informer,C7_null,2021,Climate,6,True,1.1095585823059082,0.8256924152374268,24.267682298086584,ip-172-31-41-215
tats,Informer,C7_null,2021,Economy,6,True,0.8573861122131348,0.8978461623191833,23.93433125806041,ip-172-31-41-215
tats,Informer,C7_null,2021,Environment,192,True,0.5381061434745789,0.5932916402816772,141.55285716697108,ip-172-31-41-215
tats,Informer,C7_null,2021,Agriculture,8,True,1.0450612306594849,0.9368640780448914,22.733963018050417,ip-172-31-41-215
tats,Informer,C7_null,2021,Security,12,True,133.6810760498047,6.8667144775390625,23.484225125052035,ip-172-31-41-215
tats,Informer,C7_null,2021,Security,8,True,132.37049865722656,6.683355331420898,23.48772842704784,ip-172-31-41-215
tats,Informer,C7_null,2021,Energy,24,True,0.3033711016178131,0.4297655522823334,28.342259457916953,ip-172-31-41-215
tats,Informer,C7_null,2021,Climate,12,True,0.9823983311653137,0.7815849781036377,23.228368352050893,ip-172-31-41-215
tats,Informer,C7_null,2021,Climate,10,True,1.078504204750061,0.8208427429199219,24.045101827941835,ip-172-31-41-215
tats,Informer,C7_null,2021,Traffic,12,True,0.25920569896698,0.40742257237434387,23.2670688329963,ip-172-31-41-215
tats,Informer,C7_null,2021,Security,6,True,131.2571258544922,6.4972357749938965,22.79123506997712,ip-172-31-41-215
tats,Informer,C7_null,2021,Environment,48,True,0.4154757559299469,0.4973222613334656,190.8954741540365,ip-172-31-41-215
tats,Informer,C7_null,2021,Economy,10,True,1.1433018445968628,1.0472050905227661,23.924921108060516,ip-172-31-41-215
tats,Informer,C7_null,2021,Energy,48,True,0.4921073019504547,0.5750468969345093,27.739950109040365,ip-172-31-41-215
tats,Informer,C7_null,2021,Traffic,6,True,0.2002752721309662,0.3571886420249939,24.436871325946413,ip-172-31-41-215
tats,Informer,C7_null,2021,Security,10,True,131.71731567382812,6.714263916015625,22.994983570999466,ip-172-31-41-215
tats,Informer,C7_null,2021,Agriculture,6,True,0.8827633857727051,0.8609240055084229,25.460538269020617,ip-172-31-41-215
tats,Informer,C7_null,2021,Environment,336,True,0.33300337195396423,0.45955365896224976,200.82185877405573,ip-172-31-41-215
tats,Informer,C7_null,2021,Health,48,True,1.3899873495101929,0.7860351800918579,32.27578765503131,ip-172-31-41-215
tats,Informer,C7_null,2021,Energy,12,True,0.26244935393333435,0.3895726203918457,32.040712178102694,ip-172-31-41-215
tats,Informer,C7_null,2021,Environment,96,True,0.5131829977035522,0.5698625445365906,129.33757558790967,ip-172-31-41-215
tats,Informer,C7_null,2021,SocialGood,8,True,0.9192099571228027,0.50449538230896,25.86095167102758,ip-172-31-41-215
tats,Informer,C7_null,2021,Agriculture,12,True,1.2003244161605835,0.9812424778938293,23.3338346950477,ip-172-31-41-215
tats,Informer,C7_null,2021,Health,12,True,1.313430905342102,0.7896203994750977,27.283978514024056,ip-172-31-41-215
tats,Informer,C7_null,2021,Traffic,10,True,0.2228681892156601,0.38243740797042847,23.609783424064517,ip-172-31-41-215
tats,Informer,C7_null,2021,SocialGood,10,True,0.8738844394683838,0.4941677153110504,25.67423703800887,ip-172-31-41-215
tats,Informer,C7_null,2021,Economy,12,True,1.4001054763793945,1.1473530530929565,22.964592582080513,ip-172-31-41-215
tats,Informer,C7_null,2021,Health,24,True,1.3644685745239258,0.8128650188446045,31.656057576066814,ip-172-31-41-215
tats,Informer,C7_null,2021,Traffic,8,True,0.21491439640522003,0.3770890235900879,23.587087780004367,ip-172-31-41-215
tats,Informer,C7_null,2023,Climate,8,True,1.1303513050079346,0.83390212059021,23.14051279600244,ip-172-31-41-215
tats,Informer,C7_null,2023,Economy,8,True,0.8217641711235046,0.8683362603187561,22.009852062095888,ip-172-31-41-215
tats,Informer,C7_null,2023,SocialGood,12,True,0.9239678978919983,0.48395317792892456,26.590705979964696,ip-172-31-41-215
tats,Informer,C7_null,2023,SocialGood,6,True,0.8276749849319458,0.46709564328193665,25.658505900064483,ip-172-31-41-215
tats,Informer,C7_null,2023,Energy,36,True,0.4310648739337921,0.522078275680542,30.832559869042598,ip-172-31-41-215
tats,Informer,C7_null,2023,Health,36,True,1.2000548839569092,0.7255628705024719,27.18171038501896,ip-172-31-41-215
tats,Informer,C7_null,2023,Agriculture,10,True,1.0549508333206177,0.9258468747138977,23.135952778044157,ip-172-31-41-215
tats,Informer,C7_null,2023,Climate,6,True,0.9498289227485657,0.7573038935661316,23.79941549000796,ip-172-31-41-215
tats,Informer,C7_null,2023,Economy,6,True,0.6086456775665283,0.7573971748352051,24.041420659981668,ip-172-31-41-215
tats,Informer,C7_null,2023,Environment,192,True,0.5076230764389038,0.5766919255256653,139.81775811500847,ip-172-31-41-215
tats,Informer,C7_null,2023,Agriculture,8,True,0.8874541521072388,0.847978413105011,22.791713280952536,ip-172-31-41-215
tats,Informer,C7_null,2023,Security,12,True,132.5826416015625,6.804724216461182,23.437460534041747,ip-172-31-41-215
tats,Informer,C7_null,2023,Security,8,True,129.95010375976562,6.521756649017334,23.42119363101665,ip-172-31-41-215
tats,Informer,C7_null,2023,Energy,24,True,0.32283470034599304,0.4458526074886322,27.869877788005397,ip-172-31-41-215
tats,Informer,C7_null,2023,Climate,12,True,0.9731405377388,0.7761015295982361,23.271346928086132,ip-172-31-41-215
tats,Informer,C7_null,2023,Climate,10,True,0.9934666752815247,0.7819072008132935,24.36337514105253,ip-172-31-41-215
tats,Informer,C7_null,2023,Traffic,12,True,0.24534131586551666,0.3884272873401642,24.002177504007705,ip-172-31-41-215
tats,Informer,C7_null,2023,Security,6,True,128.32334899902344,6.304566860198975,23.13390500994865,ip-172-31-41-215
tats,Informer,C7_null,2023,Environment,48,True,0.36661261320114136,0.4878099858760834,189.2544088870054,ip-172-31-41-215
tats,Informer,C7_null,2023,Economy,10,True,1.3265239000320435,1.1020501852035522,24.170358085888438,ip-172-31-41-215
tats,Informer,C7_null,2023,Energy,48,True,0.4712260961532593,0.563585638999939,27.28531818301417,ip-172-31-41-215
tats,Informer,C7_null,2023,Traffic,6,True,0.2402467429637909,0.4054960012435913,24.48415437201038,ip-172-31-41-215
tats,Informer,C7_null,2023,Security,10,True,130.9324951171875,6.654637336730957,22.453361241030507,ip-172-31-41-215
tats,Informer,C7_null,2023,Agriculture,6,True,0.7671120166778564,0.7865236401557922,22.577932844986208,ip-172-31-41-215
tats,Informer,C7_null,2023,Environment,336,True,0.41593602299690247,0.5208163857460022,207.7121235120576,ip-172-31-41-215
tats,Informer,C7_null,2023,Health,48,True,1.4521729946136475,0.7937263250350952,31.63033983297646,ip-172-31-41-215
tats,Informer,C7_null,2023,Energy,12,True,0.2952340543270111,0.41850924491882324,32.19052435399499,ip-172-31-41-215
tats,Informer,C7_null,2023,Environment,96,True,0.4878573715686798,0.5808361172676086,128.38686830596998,ip-172-31-41-215
tats,Informer,C7_null,2023,SocialGood,8,True,0.8897700309753418,0.4825940728187561,28.422675491077825,ip-172-31-41-215
tats,Informer,C7_null,2023,Agriculture,12,True,1.1623896360397339,0.9588966369628906,22.61390969203785,ip-172-31-41-215
tats,Informer,C7_null,2023,Health,12,True,1.0830789804458618,0.7024858593940735,27.462689614039846,ip-172-31-41-215
tats,Informer,C7_null,2023,Traffic,10,True,0.24948664009571075,0.41917097568511963,24.0331202019006,ip-172-31-41-215
tats,Informer,C7_null,2023,SocialGood,10,True,0.9017942547798157,0.5099955797195435,25.114985747961327,ip-172-31-41-215
tats,Informer,C7_null,2023,Economy,12,True,1.6690994501113892,1.2560113668441772,23.394106874009594,ip-172-31-41-215
tats,Informer,C7_null,2023,Health,24,True,1.1025747060775757,0.6794055104255676,32.119581138016656,ip-172-31-41-215
tats,Informer,C7_null,2023,Traffic,8,True,0.23059366643428802,0.39915731549263,24.016537455958314,ip-172-31-41-215
tats,Informer,C7_null,2022,Climate,8,True,1.0748233795166016,0.8155409097671509,23.584364671027288,ip-172-31-41-215
tats,Informer,C7_null,2022,Economy,8,True,1.1602287292480469,1.0481140613555908,22.677564101992175,ip-172-31-41-215
tats,Informer,C7_null,2022,SocialGood,12,True,0.9687272906303406,0.5754144191741943,25.366684514912777,ip-172-31-41-215
tats,Informer,C7_null,2022,SocialGood,6,True,0.766412079334259,0.4147333800792694,25.425620605936274,ip-172-31-41-215
tats,Informer,C7_null,2022,Energy,36,True,0.4633626937866211,0.5516908168792725,31.24384056800045,ip-172-31-41-215
tats,Informer,C7_null,2022,Health,36,True,1.261846899986267,0.7292131781578064,27.559556498075835,ip-172-31-41-215
tats,Informer,C7_null,2022,Agriculture,10,True,1.0610536336898804,0.9261534810066223,22.784432230051607,ip-172-31-41-215
tats,Informer,C7_null,2022,Climate,6,True,0.9982919096946716,0.7834509015083313,23.96704315301031,ip-172-31-41-215
tats,Informer,C7_null,2022,Economy,6,True,0.8808834552764893,0.9084601402282715,24.029117196099833,ip-172-31-41-215
tats,Informer,C7_null,2022,Environment,192,True,0.40646180510520935,0.5145025849342346,139.75397401000373,ip-172-31-41-215
tats,Informer,C7_null,2022,Agriculture,8,True,0.9007923603057861,0.8520761132240295,22.739703826024197,ip-172-31-41-215
tats,Informer,C7_null,2022,Security,12,True,132.06590270996094,6.76738166809082,23.934661339968443,ip-172-31-41-215
tats,Informer,C7_null,2022,Security,8,True,129.68289184570312,6.501175880432129,24.197617591009475,ip-172-31-41-215
tats,Informer,C7_null,2022,Energy,24,True,0.4068809449672699,0.507993757724762,27.796332099940628,ip-172-31-41-215
tats,Informer,C7_null,2022,Climate,12,True,0.9919917583465576,0.7830257415771484,23.961294985027052,ip-172-31-41-215
tats,Informer,C7_null,2022,Climate,10,True,1.0995614528656006,0.8275938034057617,23.883072572993115,ip-172-31-41-215
tats,Informer,C7_null,2022,Traffic,12,True,0.26237261295318604,0.4080306589603424,23.719913381966762,ip-172-31-41-215
tats,Informer,C7_null,2022,Security,6,True,127.96076202392578,6.290316104888916,22.651591914938763,ip-172-31-41-215
tats,Informer,C7_null,2022,Environment,48,True,0.3775865435600281,0.5055584907531738,191.48738993902225,ip-172-31-41-215
tats,Informer,C7_null,2022,Economy,10,True,1.2547022104263306,1.0864908695220947,24.21864416403696,ip-172-31-41-215
tats,Informer,C7_null,2022,Energy,48,True,0.49347949028015137,0.5783675909042358,27.11683485901449,ip-172-31-41-215
tats,Informer,C7_null,2022,Traffic,6,True,0.2232552319765091,0.3860304355621338,23.408552462933585,ip-172-31-41-215
tats,Informer,C7_null,2022,Security,10,True,130.89308166503906,6.641180515289307,22.723450858029537,ip-172-31-41-215
tats,Informer,C7_null,2022,Agriculture,6,True,0.8493877053260803,0.842540979385376,22.904051908059046,ip-172-31-41-215
tats,Informer,C7_null,2022,Environment,336,True,0.3598615229129791,0.47956523299217224,203.0273730859626,ip-172-31-41-215
tats,Informer,C7_null,2022,Health,48,True,1.3557950258255005,0.7650313377380371,32.1994341899408,ip-172-31-41-215
tats,Informer,C7_null,2022,Energy,12,True,0.27776190638542175,0.4020512104034424,32.94331247208174,ip-172-31-41-215
tats,Informer,C7_null,2022,Environment,96,True,0.502315878868103,0.5738435387611389,128.8256210499676,ip-172-31-41-215
tats,Informer,C7_null,2022,SocialGood,8,True,0.8875576257705688,0.43046045303344727,25.976735305041075,ip-172-31-41-215
tats,Informer,C7_null,2022,Agriculture,12,True,1.1522769927978516,0.9529390931129456,23.23786260106135,ip-172-31-41-215
tats,Informer,C7_null,2022,Health,12,True,1.0269438028335571,0.6615781784057617,28.386615356896073,ip-172-31-41-215
tats,Informer,C7_null,2022,Traffic,10,True,0.23863038420677185,0.4025823771953583,23.67603562201839,ip-172-31-41-215
tats,Informer,C7_null,2022,SocialGood,10,True,0.9384191036224365,0.5149267315864563,24.639270768966526,ip-172-31-41-215
tats,Informer,C7_null,2022,Economy,12,True,1.3463479280471802,1.1312264204025269,23.02791355899535,ip-172-31-41-215
tats,Informer,C7_null,2022,Health,24,True,1.1949574947357178,0.7486225366592407,33.17893500998616,ip-172-31-41-215
tats,Informer,C7_null,2022,Traffic,8,True,0.23081278800964355,0.39126381278038025,23.96241731394548,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Climate,8,True,0.9451326131820679,0.7527568340301514,23.43229620589409,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Economy,8,True,0.34033203125,0.5300259590148926,22.781211626017466,ip-172-31-41-215
tats,Informer,C8_oracle,2021,SocialGood,12,True,0.8887689113616943,0.5134381651878357,25.647434054058976,ip-172-31-41-215
tats,Informer,C8_oracle,2021,SocialGood,6,True,0.8054707050323486,0.44346264004707336,25.37600372894667,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Energy,36,True,0.4429369568824768,0.5475698113441467,31.676349757006392,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Health,36,True,1.1933552026748657,0.7325807213783264,27.76022949803155,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Agriculture,10,True,0.2726489305496216,0.3607645630836487,23.611482175067067,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Climate,6,True,0.9337749481201172,0.7559564113616943,24.169039651053026,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Economy,6,True,0.39660072326660156,0.6081690192222595,24.35863633698318,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Environment,192,True,0.30656394362449646,0.4321295917034149,151.12314940593205,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Agriculture,8,True,0.17032192647457123,0.2785235643386841,23.624321023002267,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Security,12,True,124.79644775390625,6.217653274536133,23.236314284964465,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Security,8,True,123.70219421386719,6.076223373413086,23.489456617971882,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Energy,24,True,0.37488853931427,0.5008576512336731,28.317966629983857,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Climate,12,True,0.9504685401916504,0.7628409266471863,23.20257632690482,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Climate,10,True,0.9424566030502319,0.7566231489181519,24.491947019007057,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Traffic,12,True,0.19956618547439575,0.33381423354148865,24.25216375500895,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Security,6,True,123.17354583740234,5.950244426727295,22.13294812303502,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Environment,48,True,0.27409636974334717,0.3850652873516083,201.01608569000382,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Economy,10,True,0.41676831245422363,0.6140416264533997,24.250378972035833,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Energy,48,True,0.4989186227321625,0.5888769626617432,28.604444615077227,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Traffic,6,True,0.15098780393600464,0.28309524059295654,23.940717041958123,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Security,10,True,125.7249984741211,6.278731346130371,22.10109423007816,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Agriculture,6,True,0.17031584680080414,0.29610297083854675,23.316565194982104,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Environment,336,True,0.2738040089607239,0.4071187376976013,214.90350330795627,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Health,48,True,1.2485859394073486,0.7549111247062683,31.755932193016633,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Energy,12,True,0.2420276403427124,0.3837752342224121,32.98322968604043,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Environment,96,True,0.30000123381614685,0.4184548258781433,139.74666158098262,ip-172-31-41-215
tats,Informer,C8_oracle,2021,SocialGood,8,True,0.8514055013656616,0.49712735414505005,29.152535688015632,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Agriculture,12,True,0.2977667450904846,0.36677172780036926,22.933394476072863,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Health,12,True,0.9432835578918457,0.6466201543807983,27.81098769197706,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Traffic,10,True,0.15585683286190033,0.28364327549934387,23.576155813992955,ip-172-31-41-215
tats,Informer,C8_oracle,2021,SocialGood,10,True,0.9127838015556335,0.5383285284042358,24.732966379029676,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Economy,12,True,0.4157503545284271,0.6169329881668091,22.711186201078817,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Health,24,True,1.256442904472351,0.7784033417701721,32.25652971409727,ip-172-31-41-215
tats,Informer,C8_oracle,2021,Traffic,8,True,0.15056462585926056,0.27841201424598694,24.060381426941603,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Climate,8,True,0.9504877924919128,0.7584577798843384,23.571641396032646,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Economy,8,True,0.2017330527305603,0.40365099906921387,22.981886819936335,ip-172-31-41-215
tats,Informer,C8_oracle,2023,SocialGood,12,True,0.8753268718719482,0.48659688234329224,23.554549097898416,ip-172-31-41-215
tats,Informer,C8_oracle,2023,SocialGood,6,True,0.8430977463722229,0.4858342111110687,25.763112834072672,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Energy,36,True,0.43376386165618896,0.5425180792808533,33.43079187802505,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Health,36,True,1.1592909097671509,0.7127773761749268,27.83816634491086,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Agriculture,10,True,0.2958381772041321,0.3855137825012207,23.44670857093297,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Climate,6,True,0.9678530097007751,0.7588602900505066,23.583097417955287,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Economy,6,True,0.20762509107589722,0.4106433391571045,24.230160703067668,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Environment,192,True,0.27967068552970886,0.41109171509742737,152.57566139101982,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Agriculture,8,True,0.20659202337265015,0.3169811964035034,23.61738357297145,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Security,12,True,124.17559051513672,6.197696685791016,20.99908037809655,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Security,8,True,122.03228759765625,5.959663391113281,21.07627205993049,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Energy,24,True,0.4024684429168701,0.5089319348335266,25.93970762391109,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Climate,12,True,0.9550528526306152,0.7674932479858398,24.120685403002426,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Climate,10,True,0.9416472315788269,0.7588262557983398,24.421687135007232,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Traffic,12,True,0.18855053186416626,0.28651711344718933,22.064402516931295,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Security,6,True,121.69017791748047,5.863436222076416,22.22489418007899,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Environment,48,True,0.27973154187202454,0.40022820234298706,197.45521860104054,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Economy,10,True,0.34740474820137024,0.5667323470115662,24.38294242299162,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Energy,48,True,0.47699010372161865,0.5789910554885864,25.88890566804912,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Traffic,6,True,0.15397952497005463,0.28165876865386963,23.37949019204825,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Security,10,True,122.3675537109375,6.046056270599365,22.3261453040177,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Agriculture,6,True,0.18188226222991943,0.29256123304367065,23.044246162986383,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Environment,336,True,0.2759465277194977,0.4124198853969574,159.73185139603447,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Health,48,True,1.30947744846344,0.7826558351516724,25.8312329800101,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Energy,12,True,0.2312021702528,0.3723519742488861,33.02051005209796,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Environment,96,True,0.3058357834815979,0.41569119691848755,124.10880701302085,ip-172-31-41-215
tats,Informer,C8_oracle,2023,SocialGood,8,True,0.8623529672622681,0.4745192527770996,23.346627743914723,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Agriculture,12,True,0.3408012092113495,0.41770219802856445,22.820437198039144,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Health,12,True,0.995297908782959,0.684500515460968,28.14553374098614,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Traffic,10,True,0.1508256494998932,0.2669692039489746,23.358946287073195,ip-172-31-41-215
tats,Informer,C8_oracle,2023,SocialGood,10,True,0.8850955963134766,0.49694693088531494,24.552036675973795,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Economy,12,True,0.38325855135917664,0.5910328030586243,21.31540640501771,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Health,24,True,1.096443772315979,0.6993517875671387,25.49990918196272,ip-172-31-41-215
tats,Informer,C8_oracle,2023,Traffic,8,True,0.15326498448848724,0.28319767117500305,21.960739937028848,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Climate,8,True,0.9368797540664673,0.7505215406417847,23.774611665052362,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Economy,8,True,0.37117594480514526,0.5632123947143555,22.909091024892405,ip-172-31-41-215
tats,Informer,C8_oracle,2022,SocialGood,12,True,0.9348224997520447,0.46601900458335876,24.817463231971487,ip-172-31-41-215
tats,Informer,C8_oracle,2022,SocialGood,6,True,0.8148890733718872,0.4775949716567993,25.211077890940942,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Energy,36,True,0.4174928367137909,0.5149665474891663,32.64537362894043,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Health,36,True,1.1854372024536133,0.7274056077003479,27.323082071030512,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Agriculture,10,True,0.26265406608581543,0.34610605239868164,22.87840350100305,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Climate,6,True,0.912196934223175,0.7484192848205566,23.45127897290513,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Economy,6,True,0.18090946972370148,0.38807252049446106,23.805568166077137,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Environment,192,True,0.30067822337150574,0.42193102836608887,152.1403457300039,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Agriculture,8,True,0.1546371728181839,0.26471590995788574,23.901995245949365,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Security,12,True,125.20709991455078,6.272985458374023,23.536725507932715,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Security,8,True,122.7078857421875,6.008065700531006,23.575579897966236,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Energy,24,True,0.34416326880455017,0.47535547614097595,28.81792601197958,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Climate,12,True,0.9527772068977356,0.7626862525939941,23.95872322609648,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Climate,10,True,1.0004212856292725,0.7774531245231628,24.260642007924616,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Traffic,12,True,0.19449137151241302,0.3190836012363434,23.94952577596996,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Security,6,True,119.52547454833984,5.703884124755859,22.557995548006147,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Environment,48,True,0.2836230993270874,0.4004193842411041,203.3901886800304,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Economy,10,True,0.3205854892730713,0.5369623899459839,23.383530127000995,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Energy,48,True,0.5286509394645691,0.5916132926940918,27.820678438059986,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Traffic,6,True,0.1587192267179489,0.299957275390625,23.50211342901457,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Security,10,True,124.279296875,6.176771640777588,22.51144643803127,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Agriculture,6,True,0.14974430203437805,0.2636474072933197,22.671126800007187,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Environment,336,True,0.2688133716583252,0.4022742807865143,211.110052539967,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Health,48,True,1.2692317962646484,0.7358568906784058,32.40436053299345,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Energy,12,True,0.33503714203834534,0.4769887924194336,32.047667420934886,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Environment,96,True,0.31086692214012146,0.43446046113967896,139.6593357300153,ip-172-31-41-215
tats,Informer,C8_oracle,2022,SocialGood,8,True,0.8605877161026001,0.4702298045158386,27.964786645956337,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Agriculture,12,True,0.37976741790771484,0.42827072739601135,23.966130739077926,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Health,12,True,0.9484043121337891,0.6495057344436646,27.04276962694712,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Traffic,10,True,0.1456952840089798,0.2574926018714905,23.491013664053753,ip-172-31-41-215
tats,Informer,C8_oracle,2022,SocialGood,10,True,0.933470606803894,0.5305567979812622,24.643477350007743,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Economy,12,True,0.37219229340553284,0.5823894739151001,23.351749235996976,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Health,24,True,1.196546196937561,0.765923798084259,31.764798236079514,ip-172-31-41-215
tats,Informer,C8_oracle,2022,Traffic,8,True,0.1499551683664322,0.27584126591682434,23.388246583985165,ip-172-31-41-215
tats,Informer,C2_empty,2021,Climate,8,True,1.0744571685791016,0.8164321184158325,16.830605150003976,ip-172-31-41-203
tats,Informer,C2_empty,2021,Economy,8,True,1.0201048851013184,0.9795876145362854,16.55949578199943,ip-172-31-41-203
tats,Informer,C2_empty,2021,SocialGood,12,True,0.8957337141036987,0.4844009280204773,17.891560509000556,ip-172-31-41-203
tats,Informer,C2_empty,2021,SocialGood,6,True,0.7603651285171509,0.42018038034439087,17.91848438899615,ip-172-31-41-203
tats,Informer,C2_empty,2021,Energy,36,True,0.38923972845077515,0.49886852502822876,19.792331919998105,ip-172-31-41-203
tats,Informer,C2_empty,2021,Health,36,True,1.2134978771209717,0.7275261282920837,19.376944042000105,ip-172-31-41-203
tats,Informer,C2_empty,2021,Agriculture,10,True,1.1888189315795898,0.9919599294662476,16.518737323996902,ip-172-31-41-203
tats,Informer,C2_empty,2021,Climate,6,True,1.1094350814819336,0.8254262804985046,16.60953558300389,ip-172-31-41-203
tats,Informer,C2_empty,2021,Economy,6,True,0.8555834889411926,0.8971261978149414,16.200838862001547,ip-172-31-41-203
tats,Informer,C2_empty,2021,Environment,192,True,0.5398724675178528,0.5942736864089966,93.38134500400338,ip-172-31-41-203
tats,Informer,C2_empty,2021,Agriculture,8,True,1.045029640197754,0.9368468523025513,16.53479100500408,ip-172-31-41-203
tats,Informer,C2_empty,2021,Security,12,True,133.6667022705078,6.866327285766602,16.100213040997915,ip-172-31-41-203
tats,Informer,C2_empty,2021,Security,8,True,132.37576293945312,6.6838483810424805,16.322067613997206,ip-172-31-41-203
tats,Informer,C2_empty,2021,Energy,24,True,0.30316248536109924,0.42973676323890686,19.59120760099904,ip-172-31-41-203
tats,Informer,C2_empty,2021,Climate,12,True,0.9814875721931458,0.7810132503509521,16.745622813999944,ip-172-31-41-203
tats,Informer,C2_empty,2021,Climate,10,True,1.0779954195022583,0.8206650018692017,16.89727429499908,ip-172-31-41-203
tats,Informer,C2_empty,2021,Traffic,12,True,0.2592395842075348,0.40747830271720886,25.17356569600088,ip-172-31-41-203
tats,Informer,C2_empty,2021,Security,6,True,131.27401733398438,6.499269008636475,16.279326062001928,ip-172-31-41-203
tats,Informer,C2_empty,2021,Environment,48,True,0.4204839766025543,0.5241248607635498,77.68945325500681,ip-172-31-41-203
tats,Informer,C2_empty,2021,Economy,10,True,1.1431865692138672,1.0471646785736084,16.774707365999348,ip-172-31-41-203
