model,aurora,aurora,aurora,aurora,aurora,aurora,aurora,aurora,aurora,mmtsflib,mmtsflib,mmtsflib,mmtsflib,mmtsflib,mmtsflib,mmtsflib,mmtsflib,mmtsflib,tats,tats,tats,tats,tats,tats,tats,tats,tats
domain,Agriculture,Climate,Economy,Energy,Environment,Health,Security,SocialGood,Traffic,Agriculture,Climate,Economy,Energy,Environment,Health,Security,SocialGood,Traffic,Agriculture,Climate,Economy,Energy,Environment,Health,Security,SocialGood,Traffic
condition,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1_original,0.2750513019661109,0.864820991953214,0.03323337885861596,0.2548334275682767,0.27605363229910534,1.5525301396846771,72.7224178314209,0.8358511030673981,0.16112047309676805,0.21937894208849162,1.144333120526337,0.3166901578944994,0.35435015938164277,0.48830405794657195,1.5139545878367637,119.63185024261475,1.0020864442471535,0.2227249153084674,0.14681352402463002,0.9673255174248306,0.09148467895229934,0.3853873890583162,0.2876615131066905,1.3302167013839439,114.08475593284324,1.0232145582084302,0.18046294511468322
C2_empty,0.2752857965727647,0.8649078905582428,0.032080591966708503,0.25573820248246193,0.275937187174956,1.551028976837794,72.74267641703288,0.83562171459198,0.16079813366134962,0.7985534684525596,1.2619892954826355,0.4408615292567346,0.4023798882133431,0.4727361963854896,1.7111715939309862,120.59279929267035,1.1647126078605652,0.37057840989695656,10.761981140822172,2.604255600108041,0.565510616482546,1.1263088136911392,0.4415041572517819,1.8330522063705657,121.56813374272099,2.573039043832708,2.871403900699483
C3_shuffled,0.27507121364275616,0.8649106870094935,0.03396908240392804,0.2548508904874325,0.27606605738401413,1.5525353352228801,72.72478167215984,0.8352012435595194,0.16144298513730368,0.22711771074682474,1.157803131474389,0.3719909691458775,0.34481412462062305,0.47749440454774433,1.5754199988312192,118.76140022277832,1.0367879602644179,0.23414966174297863,0.15425462865581116,0.9655268132686615,0.11140826929671069,0.38731904278198875,0.28938280275234807,1.332702335384157,115.28519037034776,1.0292001300387912,0.1890228833589289
C4_crossdomain,0.2753085022171338,0.864972730477651,0.03349172960345944,0.2548761833459139,0.2760542879501979,1.5517791608969371,72.7156531016032,0.8384974102179209,0.1607180635134379,0.22316690472265086,1.1613761451509264,0.3711399442723228,0.3432539887726307,0.47732586993111503,1.5647959460814793,118.7407357957628,1.0330184035831027,0.23378619054953256,0.16244105021986696,0.9670570029152764,0.1270659523498681,0.3875361730655034,0.2896408558719688,1.3327268411715825,115.28543874952528,1.0289119763506784,0.1890316866338253
C5_constant,0.2768174397448699,0.8650894910097122,0.03479551741232475,0.25495310376087826,0.2762136558691661,1.5586483180522919,72.72545305887859,0.8445883989334106,0.1628181946774324,0.804489995042483,1.2610463069544897,0.4366341674596899,0.40205847058031297,0.4741201632552677,1.7182286845313177,120.60309600830078,1.1644987165927887,0.3730607508785195,15.98979542321629,3.317222227652868,0.42604952621170217,1.4345758549041219,0.4065560946861903,2.009261737267176,125.87334823608398,3.2900410758124456,4.211679477658537
C6_unimodal,0.2750513019661109,0.864820991953214,0.03323337885861596,0.2548334275682767,0.27605363229910534,1.5525301396846771,72.7224178314209,0.8358511030673981,0.16112047309676805,0.27007910919686157,1.249032004012002,0.4565487067059924,0.3490799371567037,0.5023079067468643,1.6428533014323976,120.52300474378798,1.078424945473671,0.2703999454776446,0.28087098120401305,1.2499302228291829,0.517303506921356,0.3451891818808185,0.42760645349820453,1.690781894657347,120.16077677408855,1.0765936457448535,0.28930653300550246
C7_null,0.2751385569572449,0.8649563242991766,0.03268222479770581,0.2554125611980756,0.2759736329317093,1.5516770283381145,72.74368413289388,0.8360976427793503,0.16129334395130476,0.7994964751932356,1.2644715971416898,0.4326594569720328,0.4028658697174655,0.4740486351980103,1.7140046523676977,120.61177359686957,1.163500823908382,0.36841100578506786,15.989786778887114,3.317467505733172,0.42578583195184666,1.434675277935134,0.4064811161822743,2.0087832940949335,125.8756217956543,3.2901880592107773,4.211669252978431
C8_oracle,0.27516839280724525,0.8649925639232,0.03460434700051943,0.25546119175851345,0.2760561058918635,1.5566987693309784,72.72517077128093,0.8436658481756846,0.16253351420164108,0.23403240564382738,1.162610603703393,0.3857580025990804,0.34510952917238075,0.47883505043056274,1.574414645632108,118.75257343716092,1.0560386429230373,0.23532408558660084,0.16251309236718547,0.9672370900710424,0.12709603075765902,0.3875187788572576,0.29002422963579494,1.3324961877531476,115.28275150722928,1.0288375351164076,0.18936963006854057
