model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
mmtsflib,Crossformer,C8_oracle,2021,Security,6,125.1624984741211,6.06278657913208,44.775790555999265
mmtsflib,Crossformer,C8_oracle,2021,Security,8,128.18545532226562,6.361539363861084,42.51910343399504
mmtsflib,Crossformer,C8_oracle,2021,Security,10,126.5955810546875,6.280323028564453,53.99205628997879
mmtsflib,Crossformer,C8_oracle,2021,Security,12,128.06065368652344,6.410005569458008,54.384318126016296
mmtsflib,Crossformer,C8_oracle,2021,SocialGood,6,0.7542100548744202,0.3696359097957611,56.98535979799635
mmtsflib,Crossformer,C8_oracle,2021,SocialGood,8,0.8653733134269714,0.49588537216186523,61.00375475198962
mmtsflib,Crossformer,C8_oracle,2021,SocialGood,10,0.897010326385498,0.4807594418525696,80.98141262098216
mmtsflib,Crossformer,C8_oracle,2021,SocialGood,12,0.923126757144928,0.4850649833679199,61.29333860099723
mmtsflib,Crossformer,C8_oracle,2021,Traffic,6,0.2105894833803177,0.36678263545036316,63.41399802803062
mmtsflib,Crossformer,C8_oracle,2021,Traffic,8,0.20459632575511932,0.347726970911026,60.74024102598196
mmtsflib,Crossformer,C8_oracle,2021,Traffic,10,0.21087850630283356,0.3567546606063843,53.73250988499785
mmtsflib,Crossformer,C8_oracle,2021,Traffic,12,0.2276822328567505,0.35416969656944275,49.899055877001956
mmtsflib,Crossformer,C8_oracle,2022,Agriculture,6,0.2655085325241089,0.4158433973789215,65.03713890101062
mmtsflib,Crossformer,C8_oracle,2022,Agriculture,8,0.2689513862133026,0.3664975166320801,43.99785208195681
mmtsflib,Crossformer,C8_oracle,2022,Agriculture,10,0.3781862258911133,0.4491170048713684,23.83234271001129
mmtsflib,Crossformer,C8_oracle,2022,Agriculture,12,0.45013427734375,0.48098036646842957,38.53508995095035
mmtsflib,Crossformer,C8_oracle,2022,Climate,6,1.004421591758728,0.7823416590690613,58.997323031013366
mmtsflib,Crossformer,C8_oracle,2022,Climate,8,1.1078100204467773,0.8322548866271973,40.72447283100337
mmtsflib,Crossformer,C8_oracle,2022,Climate,10,1.1796400547027588,0.8491849899291992,54.32824876700761
mmtsflib,Crossformer,C8_oracle,2022,Climate,12,1.1974878311157227,0.8674008846282959,43.50604040699545
mmtsflib,Crossformer,C8_oracle,2022,Economy,6,0.44828271865844727,0.6060453057289124,24.054426001996035
mmtsflib,Crossformer,C8_oracle,2022,Economy,8,0.5890174508094788,0.7075655460357666,23.84838984599628
mmtsflib,Crossformer,C8_oracle,2022,Economy,10,0.6393464803695679,0.7277088165283203,30.39417099097045
mmtsflib,Crossformer,C8_oracle,2022,Economy,12,1.1284828186035156,1.0006535053253174,27.88930568099022
mmtsflib,Crossformer,C8_oracle,2022,Energy,12,0.15540024638175964,0.2838440537452698,57.519554729995434
mmtsflib,Crossformer,C8_oracle,2022,Energy,24,0.2891102433204651,0.4042893946170807,57.53685494698584
mmtsflib,Crossformer,C8_oracle,2022,Energy,36,0.39600205421447754,0.499841570854187,97.08356954099145
mmtsflib,Crossformer,C8_oracle,2022,Energy,48,0.4548484683036804,0.5353456139564514,60.590437794002355
mmtsflib,Crossformer,C8_oracle,2022,Environment,48,0.47369158267974854,0.5056714415550232,631.0847300920286
mmtsflib,Crossformer,C8_oracle,2022,Environment,96,0.566238522529602,0.5693444013595581,600.3755561849684
mmtsflib,Crossformer,C8_oracle,2022,Environment,192,0.5923327207565308,0.594535768032074,424.30608879000647
mmtsflib,Crossformer,C8_oracle,2022,Environment,336,0.5461016297340393,0.5721008777618408,263.4909731299995
mmtsflib,Crossformer,C8_oracle,2022,Health,12,1.0889347791671753,0.7307596802711487,73.55191123200348
mmtsflib,Crossformer,C8_oracle,2022,Health,24,1.3256504535675049,0.7692509889602661,63.84693405299913
mmtsflib,Crossformer,C8_oracle,2022,Health,36,1.4344618320465088,0.7935469150543213,46.39051157099311
mmtsflib,Crossformer,C8_oracle,2022,Health,48,1.4682886600494385,0.8164466619491577,73.14381922199391
mmtsflib,Crossformer,C8_oracle,2022,Security,6,126.3390884399414,6.142739772796631,52.380795299017336
mmtsflib,Crossformer,C8_oracle,2022,Security,8,124.10429382324219,6.059589385986328,42.55226301100629
mmtsflib,Crossformer,C8_oracle,2022,Security,10,126.755615234375,6.306452751159668,51.4613760089851
mmtsflib,Crossformer,C8_oracle,2022,Security,12,128.64210510253906,6.461892604827881,50.35078953602351
mmtsflib,Crossformer,C8_oracle,2022,SocialGood,6,0.7828094363212585,0.434253066778183,67.11851000299794
mmtsflib,Crossformer,C8_oracle,2022,SocialGood,8,0.8491080403327942,0.4868760108947754,63.069497103002504
mmtsflib,Crossformer,C8_oracle,2022,SocialGood,10,0.9199903607368469,0.5426660776138306,55.612443694029935
mmtsflib,Crossformer,C8_oracle,2022,SocialGood,12,1.0010689496994019,0.5850502848625183,77.52493016904918
mmtsflib,Crossformer,C8_oracle,2022,Traffic,6,0.20778632164001465,0.35628244280815125,54.39651464000053
mmtsflib,Crossformer,C8_oracle,2022,Traffic,8,0.20286065340042114,0.3481498658657074,66.9201429229579
mmtsflib,Crossformer,C8_oracle,2022,Traffic,10,0.1966654509305954,0.33416882157325745,66.10841885698028
mmtsflib,Crossformer,C8_oracle,2022,Traffic,12,0.22977463901042938,0.36152610182762146,50.20882089198858
mmtsflib,Crossformer,C8_oracle,2023,Agriculture,6,0.18283863365650177,0.31107407808303833,55.93487334100064
mmtsflib,Crossformer,C8_oracle,2023,Agriculture,8,0.3449341356754303,0.45425716042518616,47.48466599895619
mmtsflib,Crossformer,C8_oracle,2023,Agriculture,10,0.3646946847438812,0.48298725485801697,23.687592014000984
mmtsflib,Crossformer,C8_oracle,2023,Agriculture,12,0.47354939579963684,0.5245124697685242,25.444905758005916
mmtsflib,Crossformer,C8_oracle,2023,Climate,6,1.0787907838821411,0.8096928000450134,52.36775794799905
mmtsflib,Crossformer,C8_oracle,2023,Climate,8,1.123905897140503,0.8418865203857422,60.03283568297047
mmtsflib,Crossformer,C8_oracle,2023,Climate,10,1.1650902032852173,0.8537738919258118,36.277507120001246
mmtsflib,Crossformer,C8_oracle,2023,Climate,12,1.1588038206100464,0.8464083075523376,44.62482216098579
mmtsflib,Crossformer,C8_oracle,2023,Economy,6,0.5083427429199219,0.6875355839729309,37.26436413900228
mmtsflib,Crossformer,C8_oracle,2023,Economy,8,0.6536675691604614,0.7502157092094421,24.58023474800575
mmtsflib,Crossformer,C8_oracle,2023,Economy,10,0.5649023056030273,0.7137541770935059,28.685789132025093
mmtsflib,Crossformer,C8_oracle,2023,Economy,12,0.8866212368011475,0.803006649017334,28.832140295009594
mmtsflib,Crossformer,C8_oracle,2023,Energy,12,0.15515248477458954,0.2909298539161682,67.94930746300088
mmtsflib,Crossformer,C8_oracle,2023,Energy,24,0.27601203322410583,0.3997621536254883,67.3032104310114
mmtsflib,Crossformer,C8_oracle,2023,Energy,36,0.3482353985309601,0.46075665950775146,90.03175711998483
mmtsflib,Crossformer,C8_oracle,2023,Energy,48,0.5297038555145264,0.5721591711044312,44.86989538796479
mmtsflib,Crossformer,C8_oracle,2023,Environment,48,0.4854194223880768,0.5190742611885071,400.9040173999965
mmtsflib,Crossformer,C8_oracle,2023,Environment,96,0.5336201786994934,0.5626286864280701,336.9202076290385
mmtsflib,Crossformer,C8_oracle,2023,Environment,192,0.58406001329422,0.5935618281364441,575.4492364770267
mmtsflib,Crossformer,C8_oracle,2023,Environment,336,0.5392366051673889,0.5688912272453308,219.6555716629955
mmtsflib,Crossformer,C8_oracle,2023,Health,12,1.2110779285430908,0.7567436099052429,112.53502595704049
mmtsflib,Crossformer,C8_oracle,2023,Health,24,1.4011093378067017,0.7759658098220825,84.517470597988
mmtsflib,Crossformer,C8_oracle,2023,Health,36,1.319313883781433,0.7426506876945496,43.20592683099676
mmtsflib,Crossformer,C8_oracle,2023,Health,48,1.4324867725372314,0.7849953770637512,51.298176758995396
mmtsflib,Crossformer,C8_oracle,2023,Security,6,126.9300308227539,6.188417911529541,49.709200441953726
mmtsflib,Crossformer,C8_oracle,2023,Security,8,126.61849975585938,6.238369941711426,51.718015258025844
mmtsflib,Crossformer,C8_oracle,2023,Security,10,128.7987060546875,6.4470391273498535,40.90938160699443
mmtsflib,Crossformer,C8_oracle,2023,Security,12,129.24049377441406,6.5094780921936035,48.70281615696149
mmtsflib,Crossformer,C8_oracle,2023,SocialGood,6,0.7970821261405945,0.47017332911491394,70.72352487500757
mmtsflib,Crossformer,C8_oracle,2023,SocialGood,8,0.873856246471405,0.5208004117012024,44.356868964998284
mmtsflib,Crossformer,C8_oracle,2023,SocialGood,10,0.899747371673584,0.5251135230064392,55.5539935400011
mmtsflib,Crossformer,C8_oracle,2023,SocialGood,12,0.9350122213363647,0.5122671723365784,74.05293357995106
mmtsflib,Crossformer,C8_oracle,2023,Traffic,6,0.2026030421257019,0.35012680292129517,50.00635195399809
mmtsflib,Crossformer,C8_oracle,2023,Traffic,8,0.20732854306697845,0.3542616367340088,53.00689226100803
mmtsflib,Crossformer,C8_oracle,2023,Traffic,10,0.20971980690956116,0.35270753502845764,65.47565910901176
mmtsflib,Crossformer,C8_oracle,2023,Traffic,12,0.24178433418273926,0.3757507801055908,61.973990124999546
mmtsflib,Crossformer,C9_zero_priors,2021,Agriculture,6,0.2998386323451996,0.427260160446167,44.87671763599792
mmtsflib,Crossformer,C9_zero_priors,2021,Agriculture,8,0.2951311767101288,0.40275049209594727,43.06266197602963
mmtsflib,Crossformer,C9_zero_priors,2021,Agriculture,10,0.49249500036239624,0.5283385515213013,59.78002620599
mmtsflib,Crossformer,C9_zero_priors,2021,Agriculture,12,0.7148987650871277,0.7006519436836243,66.66867446200922
mmtsflib,Crossformer,C9_zero_priors,2021,Climate,6,1.1624568700790405,0.8502914309501648,79.2358574050013
mmtsflib,Crossformer,C9_zero_priors,2021,Climate,8,1.1516244411468506,0.8444364666938782,78.26115413499065
mmtsflib,Crossformer,C9_zero_priors,2021,Climate,10,1.2161595821380615,0.8703130483627319,55.60790064500179
mmtsflib,Crossformer,C9_zero_priors,2021,Climate,12,1.2190512418746948,0.8724835515022278,56.329563777995645
mmtsflib,Crossformer,C9_zero_priors,2021,Economy,6,0.8742741942405701,0.9027605056762695,64.44894077500794
mmtsflib,Crossformer,C9_zero_priors,2021,Economy,8,0.7532033324241638,0.8400629758834839,77.31629214301938
mmtsflib,Crossformer,C9_zero_priors,2021,Economy,10,0.9945448040962219,0.971429705619812,63.8736668240017
mmtsflib,Crossformer,C9_zero_priors,2021,Economy,12,0.9797555804252625,0.9273595213890076,37.86612448497908
mmtsflib,Crossformer,C9_zero_priors,2021,Energy,12,0.18355463445186615,0.31793537735939026,267.87193326902343
mmtsflib,Crossformer,C9_zero_priors,2021,Energy,24,0.3246318995952606,0.44049862027168274,203.62362661799125
mmtsflib,Crossformer,C9_zero_priors,2021,Energy,36,0.44157129526138306,0.5111057758331299,134.7361009149463
mmtsflib,Crossformer,C9_zero_priors,2021,Energy,48,0.4566531479358673,0.5353409647941589,168.45046727301087
mmtsflib,Crossformer,C9_zero_priors,2021,Environment,48,0.5047076344490051,0.536085844039917,976.510686063004
mmtsflib,Crossformer,C9_zero_priors,2021,Environment,96,0.6081982851028442,0.6028938889503479,1396.6248522249953
mmtsflib,Crossformer,C9_zero_priors,2021,Environment,192,0.7014831304550171,0.656724750995636,1724.401393793989
mmtsflib,Crossformer,C9_zero_priors,2021,Environment,336,0.5678761601448059,0.580579400062561,1374.7260009630118
mmtsflib,Crossformer,C9_zero_priors,2021,Health,12,1.1448513269424438,0.7255560755729675,207.84056411600614
mmtsflib,Crossformer,C9_zero_priors,2021,Health,24,1.392952799797058,0.7897689342498779,235.6081783340196
mmtsflib,Crossformer,C9_zero_priors,2021,Health,36,1.4325225353240967,0.7767975926399231,240.66999401699286
mmtsflib,Crossformer,C9_zero_priors,2021,Health,48,1.5403257608413696,0.8181254267692566,150.56175314300344
mmtsflib,Crossformer,C9_zero_priors,2021,Security,6,124.6436996459961,6.026081562042236,82.80635988200083
mmtsflib,Crossformer,C9_zero_priors,2021,Security,8,127.8178482055664,6.327125549316406,88.53108879097272
mmtsflib,Crossformer,C9_zero_priors,2021,Security,10,127.47711181640625,6.339074611663818,61.28601769299712
mmtsflib,Crossformer,C9_zero_priors,2021,Security,12,129.3224639892578,6.498457431793213,58.98248339400743
mmtsflib,Crossformer,C9_zero_priors,2021,SocialGood,6,0.8295539617538452,0.44547271728515625,124.3617724320502
mmtsflib,Crossformer,C9_zero_priors,2021,SocialGood,8,0.9794963598251343,0.5916031002998352,90.27873640402686
mmtsflib,Crossformer,C9_zero_priors,2021,SocialGood,10,0.8849384784698486,0.4507957398891449,67.59338485400076
mmtsflib,Crossformer,C9_zero_priors,2021,SocialGood,12,0.9353741407394409,0.47913220524787903,107.21044873201754
mmtsflib,Crossformer,C9_zero_priors,2021,Traffic,6,0.21952024102210999,0.36973974108695984,179.3780800050008
mmtsflib,Crossformer,C9_zero_priors,2021,Traffic,8,0.22711558640003204,0.3761402666568756,138.48005610800465
mmtsflib,Crossformer,C9_zero_priors,2021,Traffic,10,0.2128281146287918,0.34476321935653687,177.82904310402228
mmtsflib,Crossformer,C9_zero_priors,2021,Traffic,12,0.2476259022951126,0.37205442786216736,185.78483857400715
mmtsflib,Crossformer,C9_zero_priors,2022,Agriculture,6,0.30928361415863037,0.44488561153411865,43.960942207995686
mmtsflib,Crossformer,C9_zero_priors,2022,Agriculture,8,0.32716765999794006,0.44093745946884155,44.09437567899295
mmtsflib,Crossformer,C9_zero_priors,2022,Agriculture,10,0.4526410698890686,0.5098141431808472,39.53179007401923
mmtsflib,Crossformer,C9_zero_priors,2022,Agriculture,12,0.45396003127098083,0.48668166995048523,41.01834723597858
mmtsflib,Crossformer,C9_zero_priors,2022,Climate,6,1.0882710218429565,0.8175113797187805,75.11675053900399
mmtsflib,Crossformer,C9_zero_priors,2022,Climate,8,1.140268325805664,0.8501154184341431,78.09459976595826
mmtsflib,Crossformer,C9_zero_priors,2022,Climate,10,1.1350514888763428,0.8394806981086731,86.61299125698861
mmtsflib,Crossformer,C9_zero_priors,2022,Climate,12,1.2601557970046997,0.8894262313842773,54.706650160995196
mmtsflib,Crossformer,C9_zero_priors,2022,Economy,6,0.7229943871498108,0.8222864270210266,61.386265909008216
mmtsflib,Crossformer,C9_zero_priors,2022,Economy,8,1.0132781267166138,0.9621671438217163,40.50981558498461
mmtsflib,Crossformer,C9_zero_priors,2022,Economy,10,0.9253658056259155,0.9320295453071594,29.805407214997103
mmtsflib,Crossformer,C9_zero_priors,2022,Economy,12,1.3250372409820557,1.1239091157913208,40.932028098002775
mmtsflib,Crossformer,C9_zero_priors,2022,Energy,12,0.13863670825958252,0.2699619233608246,201.6700926030171
mmtsflib,Crossformer,C9_zero_priors,2022,Energy,24,0.2966879904270172,0.41195404529571533,151.53661598701729
mmtsflib,Crossformer,C9_zero_priors,2022,Energy,36,0.40643441677093506,0.5094635486602783,215.28651555800752
mmtsflib,Crossformer,C9_zero_priors,2022,Energy,48,0.45038914680480957,0.5357376337051392,216.3835374180344
mmtsflib,Crossformer,C9_zero_priors,2022,Environment,48,0.5399394035339355,0.5473284125328064,1812.9461387820193
mmtsflib,Crossformer,C9_zero_priors,2022,Environment,96,0.6278229355812073,0.6132943034172058,1244.7904373240017
mmtsflib,Crossformer,C9_zero_priors,2022,Environment,192,0.6426589488983154,0.625043511390686,1206.2858613880235
mmtsflib,Crossformer,C9_zero_priors,2022,Environment,336,0.5811395049095154,0.595211923122406,881.5192373520113
mmtsflib,Crossformer,C9_zero_priors,2022,Health,12,1.1880167722702026,0.7107148170471191,144.48631929600378
mmtsflib,Crossformer,C9_zero_priors,2022,Health,24,1.3599989414215088,0.8079915046691895,137.86397527699592
mmtsflib,Crossformer,C9_zero_priors,2022,Health,36,1.494679570198059,0.7994400262832642,254.43706114497036
mmtsflib,Crossformer,C9_zero_priors,2022,Health,48,1.545717477798462,0.827869713306427,162.23645367001882
mmtsflib,Crossformer,C9_zero_priors,2022,Security,6,127.32389068603516,6.210308074951172,66.56025223199686
mmtsflib,Crossformer,C9_zero_priors,2022,Security,8,125.42864990234375,6.152563095092773,82.05759321100777
mmtsflib,Crossformer,C9_zero_priors,2022,Security,10,127.8036880493164,6.3790717124938965,76.83270508202258
mmtsflib,Crossformer,C9_zero_priors,2022,Security,12,129.0691680908203,6.488321781158447,60.818821488006506
mmtsflib,Crossformer,C9_zero_priors,2022,SocialGood,6,0.7989805340766907,0.43526390194892883,118.99722218199167
mmtsflib,Crossformer,C9_zero_priors,2022,SocialGood,8,0.8728710412979126,0.5152857899665833,69.68420492799487
mmtsflib,Crossformer,C9_zero_priors,2022,SocialGood,10,0.9506558179855347,0.5467284321784973,71.06259411601059
mmtsflib,Crossformer,C9_zero_priors,2022,SocialGood,12,1.0266183614730835,0.5810173153877258,90.37905544599926
mmtsflib,Crossformer,C9_zero_priors,2022,Traffic,6,0.24975459277629852,0.40923362970352173,156.0195403249818
mmtsflib,Crossformer,C9_zero_priors,2022,Traffic,8,0.21946090459823608,0.36615100502967834,132.77526301698526
mmtsflib,Crossformer,C9_zero_priors,2022,Traffic,10,0.22231130301952362,0.3635669946670532,135.19089079699188
mmtsflib,Crossformer,C9_zero_priors,2022,Traffic,12,0.24973058700561523,0.37018218636512756,166.5280566510046
mmtsflib,Crossformer,C9_zero_priors,2023,Agriculture,6,0.2932048738002777,0.42324793338775635,67.33450336998794
mmtsflib,Crossformer,C9_zero_priors,2023,Agriculture,8,0.24286222457885742,0.36096280813217163,32.34326253300242
mmtsflib,Crossformer,C9_zero_priors,2023,Agriculture,10,0.35425910353660583,0.44972115755081177,39.81818141997792
mmtsflib,Crossformer,C9_zero_priors,2023,Agriculture,12,0.41753867268562317,0.46872678399086,40.890353057999164
