model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
tats,Autoformer,C11_constant_keep_priors,2022,Economy,8,0.04106542468070984,0.16321809589862823,31.544888434000313
tats,Autoformer,C11_constant_keep_priors,2022,Economy,10,0.0412016287446022,0.16208069026470184,32.19568402199366
tats,Autoformer,C11_constant_keep_priors,2022,Economy,12,0.030006026849150658,0.13929180800914764,32.160797074000584
tats,Autoformer,C11_constant_keep_priors,2022,Energy,12,0.16800539195537567,0.30785486102104187,57.797503925001365
tats,Autoformer,C11_constant_keep_priors,2022,Energy,24,0.4469328820705414,0.5192044377326965,52.317728969006566
tats,Autoformer,C11_constant_keep_priors,2022,Energy,36,0.48074281215667725,0.5565630793571472,56.20415741899342
tats,Autoformer,C11_constant_keep_priors,2022,Energy,48,0.5273173451423645,0.5971064567565918,52.32466851701611
tats,Autoformer,C11_constant_keep_priors,2022,Environment,48,0.3011040687561035,0.4000369906425476,419.18471812899224
tats,Autoformer,C11_constant_keep_priors,2022,Environment,96,0.30844077467918396,0.412711501121521,568.037757373997
tats,Autoformer,C11_constant_keep_priors,2022,Environment,192,0.33482736349105835,0.4487406313419342,542.5405866880028
tats,Autoformer,C11_constant_keep_priors,2022,Environment,336,0.289441853761673,0.40436580777168274,459.29196325101657
tats,Autoformer,C11_constant_keep_priors,2022,Health,12,1.3393559455871582,0.8193866610527039,46.734509916001116
tats,Autoformer,C11_constant_keep_priors,2022,Health,24,1.5315003395080566,0.9027697443962097,34.51109374299995
tats,Autoformer,C11_constant_keep_priors,2022,Health,36,1.5228955745697021,0.8678758144378662,41.553318534992286
tats,Autoformer,C11_constant_keep_priors,2022,Health,48,1.6841843128204346,0.9221916198730469,36.46083241800079
tats,Autoformer,C11_constant_keep_priors,2022,Security,6,102.80496215820312,4.513097763061523,28.639600195005187
tats,Autoformer,C11_constant_keep_priors,2022,Security,8,107.72581481933594,4.70145320892334,22.601047147007193
tats,Autoformer,C11_constant_keep_priors,2022,Security,10,108.56724548339844,4.786919593811035,28.802299693998066
tats,Autoformer,C11_constant_keep_priors,2022,Security,12,109.61629486083984,4.7685322761535645,23.229364544997225
tats,Autoformer,C11_constant_keep_priors,2022,SocialGood,6,1.0509668588638306,0.6135074496269226,37.35653117999027
tats,Autoformer,C11_constant_keep_priors,2022,SocialGood,8,1.1380987167358398,0.6993109583854675,33.404764361999696
tats,Autoformer,C11_constant_keep_priors,2022,SocialGood,10,1.2329576015472412,0.6896124482154846,39.44977631799702
tats,Autoformer,C11_constant_keep_priors,2022,SocialGood,12,1.2502225637435913,0.6949396729469299,32.32499584800098
tats,Autoformer,C11_constant_keep_priors,2022,Traffic,6,0.16295896470546722,0.253019779920578,30.746441103998222
