model,backbone,condition,seed,domain,pred_len,mse,mae,wall_s
aurora,default,C11_constant_keep_priors,2021,SocialGood,6,0.7140780687332153,0.4404633343219757,15.09241280599963
aurora,default,C11_constant_keep_priors,2021,SocialGood,8,0.808218240737915,0.4901517331600189,13.136653046996798
aurora,default,C11_constant_keep_priors,2021,SocialGood,10,0.8947079181671143,0.5404765009880066,12.85432415996911
aurora,default,C11_constant_keep_priors,2021,SocialGood,12,0.9573690891265869,0.5832237005233765,12.899292958027218
aurora,default,C11_constant_keep_priors,2021,Traffic,6,0.15578040480613708,0.2883853614330292,11.84982001100434
aurora,default,C11_constant_keep_priors,2021,Traffic,8,0.1598302721977234,0.2895275354385376,11.540512564009987
aurora,default,C11_constant_keep_priors,2021,Traffic,10,0.16438426077365875,0.2919423580169678,11.814233397017233
aurora,default,C11_constant_keep_priors,2021,Traffic,12,0.1700856238603592,0.2976827025413513,11.546597220993135
aurora,default,C11_constant_keep_priors,2022,Agriculture,6,0.1839471161365509,0.29952871799468994,12.554544101993088
aurora,default,C11_constant_keep_priors,2022,Agriculture,8,0.24321846663951874,0.33452358841896057,11.481355155003257
aurora,default,C11_constant_keep_priors,2022,Agriculture,10,0.30977511405944824,0.37235113978385925,11.742219809966628
aurora,default,C11_constant_keep_priors,2022,Agriculture,12,0.37498369812965393,0.40044933557510376,12.122950257966295
aurora,default,C11_constant_keep_priors,2022,Climate,6,0.8542594313621521,0.745477020740509,12.530575008015148
aurora,default,C11_constant_keep_priors,2022,Climate,8,0.8608695864677429,0.7461403608322144,11.96553650702117
aurora,default,C11_constant_keep_priors,2022,Climate,10,0.8659617900848389,0.746248185634613,11.101440195983741
aurora,default,C11_constant_keep_priors,2022,Climate,12,0.8735403418540955,0.7510239481925964,11.911330016970169
aurora,default,C11_constant_keep_priors,2022,Economy,6,0.03986716642975807,0.1609097123146057,11.644647167995572
aurora,default,C11_constant_keep_priors,2022,Economy,8,0.03557152301073074,0.1511198729276657,11.676896482997108
