condition,aurora,mmtsflib,tats,aurora_pct_vs_C1,mmtsflib_pct_vs_C1,tats_pct_vs_C1
C1_original,8.552879142212785,13.794802962629884,13.307416224392291,0.0,0.0,0.0
C9_zero_priors,8.552879142212785,14.13188871226768,17.440265241337734,0.0,2.443570600833956,31.05673518627901
C3_shuffled,8.553203240778574,13.798553131572488,13.307776583263788,0.00378935046784081,0.027185375193565682,0.002707955213996579
C4_crossdomain,8.552372352202871,13.794288798758506,13.30776114312265,-0.005925373216276324,-0.003727228817769807,0.002591928624936494
C8_oracle,8.554927944930064,13.802744044761322,13.307538231317368,0.023954538386585025,0.05756575250078367,0.0009168340647003504
C2_empty,8.554897212319904,14.135086920238848,17.440207722119666,0.02359521365337134,2.4667547519945963,31.056302951973734
C5_constant,8.55548635314874,14.13747036262174,17.439836628165924,0.030483430112886276,2.484032580386549,31.053514326838062
C6_unimodal,8.552879142212785,14.037970066665569,14.004262132647758,0.0,1.762744308087794,5.236522977151335
